library,family,test,target,statistic,pvalue,note
statsmodels,crosscorr,ccf_algo_lag5,SRNA,0.04425407081626209,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,ELLT,0.09696569109347931,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,ELLT,-0.017219392689088772,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,ELLT,0.004645007764080707,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,ELLT,-0.05266167305944258,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,ELLT,-0.07972212125509948,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,AMRP,0.08031277276541876,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,AMRP,-0.09571756332960113,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,AMRP,-0.017276938875233235,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,AMRP,-0.041841325462649404,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,AMRP,0.0035220500810337293,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,OTCS,-0.019492187429559917,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,OTCS,-0.045173424200113714,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,OTCS,0.09098107790723839,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,OTCS,0.027583379096494588,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,OTCS,-0.044387054128392014,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,HETT,0.0013614716876892996,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,HETT,0.03147836990793482,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,HETT,0.007583938906606947,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,HETT,-0.011429709801448744,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,HETT,-0.008053026144470314,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,HUXZ,0.03431185703396051,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,HUXZ,-0.04445493895639032,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,HUXZ,0.019563345020583173,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,HUXZ,0.047953268985640486,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,HUXZ,-0.05949358985092874,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,DUCT,-0.03560011238417784,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,DUCT,-0.05343555808634957,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,DUCT,0.012669306380569663,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,DUCT,0.06888070412223285,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,DUCT,-0.005371792820262129,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,SMAH,-0.021105227160266242,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,SMAH,-0.030404357499116335,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,SMAH,-0.0017404828781494924,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,SMAH,-0.014667478769808753,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,SMAH,0.056027269116954034,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,NPCK,0.010941333305502263,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,NPCK,-0.028120878285124194,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,NPCK,0.013016197619863135,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,NPCK,-0.03635904143350645,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,NPCK,0.03451466779723973,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,MSDP,-0.015543513752974154,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,MSDP,-0.0018711241756553714,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,MSDP,0.03996159650358633,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,MSDP,-0.03626296481639302,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,MSDP,-0.1378757574755839,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,EORC,-0.038290601838372046,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,EORC,0.018741907767075253,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,EORC,0.008865510721687633,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,EORC,0.0010936626721288435,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,EORC,0.040321666569630654,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,CUBO,-0.13385653133792952,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,CUBO,-0.049855012532263016,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,CUBO,-0.07183981826508123,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,CUBO,-0.026711070175151407,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,CUBO,0.0664764929020707,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,HRET,-0.13752645499093852,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,HRET,0.029146838350531806,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,HRET,0.039247959018139114,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,HRET,-0.08316035393903257,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,HRET,0.04480595459929989,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,ANSO,-0.06605289090872252,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,ANSO,-0.10934850046696833,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,ANSO,-0.006476276002563693,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,ANSO,0.029677724746107654,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,ANSO,0.04250369638674575,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,DIHO,0.07090009529936285,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,DIHO,-0.022751969712026077,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,DIHO,-0.01593128534363281,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,DIHO,-0.07490026244316055,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,DIHO,-0.04013411924630028,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,RTTH,0.0338748001311031,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,RTTH,-0.001883194764503642,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,RTTH,-0.018871045762205958,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,RTTH,-0.05760726820478264,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,RTTH,-0.029307296878739002,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,SPLZ,0.0374300682774222,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,SPLZ,-0.0288971886188291,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,SPLZ,0.019261343016327016,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,SPLZ,0.04333342003810998,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,SPLZ,-0.08559624102482047,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,NWIG,0.025871361711398998,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,NWIG,-0.04334093708935611,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,NWIG,0.05920803587578637,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,NWIG,0.03598916725162593,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,NWIG,-0.04848055606826044,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,MMBT,0.05359950352963491,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,MMBT,-0.06966421720416698,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,MMBT,0.05407147096469706,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,MMBT,0.032504208740094624,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,MMBT,-0.07456951111915226,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,MDGI,0.02616658481791151,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,MDGI,-0.02232409832912384,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,MDGI,0.006927224215040441,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,MDGI,-0.029814540390164256,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,MDGI,-0.06380338631873357,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,AGVF,0.007599138741993732,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,AGVF,0.017185902576152764,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,AGVF,0.032979464382652514,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,AGVF,-0.06472558452861651,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,AGVF,-0.047393946632142386,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,RRES,-0.03870909196577443,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,RRES,-0.03200299294282979,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,RRES,0.007128644599414555,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,RRES,-0.03241079838669124,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,RRES,-0.010943187716305277,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,CTGI,-0.027452254058716895,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,CTGI,0.015802055880303912,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,CTGI,-0.030208057151186823,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,CTGI,-0.07982315849324848,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,CTGI,0.024349061499450594,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,ALUT,0.015764180923210015,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,ALUT,-0.03574996367603077,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,ALUT,0.06054096256630191,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,ALUT,-0.00884840904848525,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,ALUT,-0.06587128606242508,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,ACAC,-0.014300337109457427,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,ACAC,-0.0958650407366091,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,ACAC,0.01847454185266957,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,ACAC,-0.020830194782661057,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,ACAC,-0.0008524156786534791,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,SRTX,-0.03545283994484653,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,SRTX,0.004552165743400324,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,SRTX,-0.016465361051007717,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,SRTX,-0.0270713674455563,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,SRTX,0.04380456056886703,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,GARI,0.10546378319313583,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,GARI,-0.06866476611545488,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,GARI,0.0461601719427375,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,GARI,-0.013035612646827108,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,GARI,-0.11318614843639617,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,RCRI,0.018630759438015176,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,RCRI,-0.0018663253064329622,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,RCRI,-0.039817686334397626,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,RCRI,-0.0063730347185569185,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,RCRI,-0.06284137629150789,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,ACIX,0.04628862945993168,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,ACIX,-0.013100419893753506,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,ACIX,0.04077703998636025,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,ACIX,-0.0431051372886521,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,ACIX,-0.045306889830682366,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,CCNS,0.015493417252351115,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,CCNS,0.00875875296131711,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,CCNS,0.02824275776830885,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,CCNS,0.011663649714577833,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,CCNS,-0.008342735507802863,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,MTNS,-0.06145623181682598,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,MTNS,-0.03448888621888914,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,MTNS,0.0299931642368467,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,MTNS,-0.04013784150141811,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,MTNS,-0.015009962560514947,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,IHOZ,0.07135062761663068,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,IHOZ,0.04680507263580228,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,IHOZ,-0.01723788573987523,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,IHOZ,-0.03360045314247093,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,IHOZ,0.01803311480915144,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,NAYO,0.03396435619348747,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,NAYO,0.003507111908014455,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,NAYO,-0.0021223316341842644,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,NAYO,0.055798314695083444,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,NAYO,-0.020880112355729518,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,FWWG,-0.034698477997077475,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,FWWG,0.050036810609008255,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,FWWG,0.06754519095075935,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,FWWG,-0.07159672998089761,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,FWWG,-0.026333043551951842,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,EELT,-0.01394977916831078,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,EELT,-0.0284707519230247,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,EELT,0.022862748210331924,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,EELT,-0.006991316396742656,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,EELT,-0.05778368128918067,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,HRND,0.13667739688553274,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,HRND,-0.0470023972103807,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,HRND,0.03494367102494271,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,HRND,-0.014631636539946636,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,HRND,-0.015516277551191584,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,AETS,-0.04037969895409981,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,AETS,-0.0027618768193599826,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,AETS,-0.0025135473614497725,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,AETS,-0.06180857736250656,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,AETS,-0.06540384536388089,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,ULXY,-0.13873829851139502,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,ULXY,-0.06796037854578195,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,ULXY,-0.056388496255209426,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,ULXY,-0.01613962480474136,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,ULXY,0.0851758646484883,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,BLBT,-0.05830030941422969,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,BLBT,-0.060749788833743774,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,BLBT,0.01837973722779968,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,BLBT,0.005884859000241057,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,BLBT,-0.09137104958592562,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,BENI,-0.030421246524446895,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,BENI,-0.05268183048153336,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,BENI,0.014709794394903664,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,BENI,0.0006560327704918005,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,BENI,-0.01162848638071178,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,ITPA,0.03924727503401425,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,ITPA,-0.03223580204298084,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,ITPA,0.058203061445435,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,ITPA,-0.006983950154759324,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,ITPA,-0.06968972385307472,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,HTRK,0.04344735012104878,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,HTRK,-0.08211173550505609,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,HTRK,-0.012135127952483053,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,HTRK,-0.026438142979162894,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,HTRK,-0.010584462837940118,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,NGTE,0.0019510347230218713,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,NGTE,-0.08029243769866447,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,NGTE,0.05077769856133448,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,NGTE,-0.03560069892659093,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,NGTE,0.01513498544557707,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,ILVX,0.03110263595052421,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,ILVX,-0.03540301900948138,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,ILVX,0.07313368148500471,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,ILVX,0.004107049842488484,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,ILVX,0.06423943729641922,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,FCSG,-0.0024150972228384844,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,FCSG,0.03395048365340857,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,FCSG,-0.009216631529555161,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,FCSG,-0.07692893275906862,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,FCSG,-0.027366007263269446,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,FARS,-0.02679024485500559,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,FARS,0.05795348026122936,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,FARS,-0.04526651550023058,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,FARS,0.04444043647552182,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,FARS,-0.0428803837702458,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,MHRM,0.06381246605021894,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,MHRM,-0.07791518495153098,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,MHRM,0.01621844553037455,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,MHRM,0.030834664832515887,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,MHRM,-0.04460416832196296,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,EAFC,0.050088300517808895,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,EAFC,-0.05374922004459632,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,EAFC,-0.015852897192816517,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,EAFC,-0.09522359456035477,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,EAFC,-0.09797876756603947,,2sig=0.090
statsmodels,granger,granger_algo_to,AENO,,0.3402211025597626,
statsmodels,granger,granger_to_algo,AENO,,0.2069290039865634,
statsmodels,granger,granger_algo_to,LSST,,0.022042424589567924,
statsmodels,granger,granger_to_algo,LSST,,0.13582830205804652,
statsmodels,granger,granger_algo_to,SRNA,,0.08871000675691501,
statsmodels,granger,granger_to_algo,SRNA,,0.6440214777489701,
statsmodels,granger,granger_algo_to,ELLT,,0.0470590156277223,
statsmodels,granger,granger_to_algo,ELLT,,0.3214907097431229,
statsmodels,granger,granger_algo_to,AMRP,,0.1210801014909888,
statsmodels,granger,granger_to_algo,AMRP,,0.7389418425407894,
statsmodels,granger,granger_algo_to,OTCS,,0.2148867704508154,
statsmodels,granger,granger_to_algo,OTCS,,0.284077361504985,
statsmodels,granger,granger_algo_to,HETT,,0.5346307100680018,
statsmodels,granger,granger_to_algo,HETT,,0.6287637691347441,
statsmodels,granger,granger_algo_to,HUXZ,,0.20537309794007308,
statsmodels,granger,granger_to_algo,HUXZ,,0.4270474903652814,
statsmodels,granger,granger_algo_to,DUCT,,0.5742023584758992,
statsmodels,granger,granger_to_algo,DUCT,,0.20768377481204509,
statsmodels,granger,granger_algo_to,SMAH,,0.5510971077286545,
statsmodels,granger,granger_to_algo,SMAH,,0.2956923122220958,
statsmodels,granger,granger_algo_to,NPCK,,0.29908546145213133,
statsmodels,granger,granger_to_algo,NPCK,,0.719525796244966,
statsmodels,granger,granger_algo_to,MSDP,,0.6424273006264076,
statsmodels,granger,granger_to_algo,MSDP,,0.18624542744386305,
statsmodels,granger,granger_algo_to,EORC,,0.47184546099278823,
statsmodels,granger,granger_to_algo,EORC,,0.3140497519521117,
statsmodels,granger,granger_algo_to,CUBO,,0.0007544129280238921,
statsmodels,granger,granger_to_algo,CUBO,,0.09593650235846432,
statsmodels,granger,granger_algo_to,HRET,,0.009814995822353146,
statsmodels,granger,granger_to_algo,HRET,,0.12052459510905628,
statsmodels,granger,granger_algo_to,ANSO,,0.040039279006048784,
statsmodels,granger,granger_to_algo,ANSO,,0.5024935363679541,
statsmodels,granger,granger_algo_to,DIHO,,0.15249990388223453,
statsmodels,granger,granger_to_algo,DIHO,,0.24500680375578313,
statsmodels,granger,granger_algo_to,RTTH,,0.7313198588442233,
statsmodels,granger,granger_to_algo,RTTH,,0.603509296410719,
statsmodels,granger,granger_algo_to,SPLZ,,0.21580309075973755,
statsmodels,granger,granger_to_algo,SPLZ,,0.24648323603293903,
statsmodels,granger,granger_algo_to,NWIG,,0.2271116719249913,
statsmodels,granger,granger_to_algo,NWIG,,0.44762922372351205,
statsmodels,granger,granger_algo_to,MMBT,,0.1289776843175696,
statsmodels,granger,granger_to_algo,MMBT,,0.3866707626659799,
statsmodels,granger,granger_algo_to,MDGI,,0.4025896904210479,
statsmodels,granger,granger_to_algo,MDGI,,0.16699748809653472,
statsmodels,granger,granger_algo_to,AGVF,,0.4466155964276414,
statsmodels,granger,granger_to_algo,AGVF,,0.6715238058598192,
statsmodels,granger,granger_algo_to,RRES,,0.16790303813516186,
statsmodels,granger,granger_to_algo,RRES,,0.5358681342893102,
statsmodels,granger,granger_algo_to,CTGI,,0.41410742578537235,
statsmodels,granger,granger_to_algo,CTGI,,0.39925956258135264,
statsmodels,granger,granger_algo_to,ALUT,,0.3722977129848276,
statsmodels,granger,granger_to_algo,ALUT,,0.49361108313800545,
statsmodels,granger,granger_algo_to,ACAC,,0.6907923559937663,
statsmodels,granger,granger_to_algo,ACAC,,0.22934028879632248,
statsmodels,granger,granger_algo_to,SRTX,,0.22047067806019952,
statsmodels,granger,granger_to_algo,SRTX,,0.6052406286611431,
statsmodels,granger,granger_algo_to,GARI,,0.007391201472461895,
statsmodels,granger,granger_to_algo,GARI,,0.09203995398749146,
statsmodels,granger,granger_algo_to,RCRI,,0.772480487114477,
statsmodels,granger,granger_to_algo,RCRI,,0.4543706677981033,
statsmodels,granger,granger_algo_to,ACIX,,0.6235859904123611,
statsmodels,granger,granger_to_algo,ACIX,,0.7346010181152556,
statsmodels,granger,granger_algo_to,CCNS,,0.6508643697155471,
statsmodels,granger,granger_to_algo,CCNS,,0.37812250900864874,
statsmodels,granger,granger_algo_to,MTNS,,0.1246046109109767,
statsmodels,granger,granger_to_algo,MTNS,,0.018482576629739008,
statsmodels,granger,granger_algo_to,IHOZ,,0.2683059008400068,
statsmodels,granger,granger_to_algo,IHOZ,,0.4816682355890819,
statsmodels,granger,granger_algo_to,NAYO,,0.3628635279369506,
statsmodels,granger,granger_to_algo,NAYO,,0.35849624621387755,
statsmodels,granger,granger_algo_to,FWWG,,0.12296471612282552,
statsmodels,granger,granger_to_algo,FWWG,,0.399407007972973,
statsmodels,granger,granger_algo_to,EELT,,0.705804733248579,
statsmodels,granger,granger_to_algo,EELT,,0.33599843502879706,
statsmodels,granger,granger_algo_to,HRND,,0.0011267290787014095,
statsmodels,granger,granger_to_algo,HRND,,0.07420562040598647,
statsmodels,granger,granger_algo_to,AETS,,0.5160961179779481,
statsmodels,granger,granger_to_algo,AETS,,0.8204389388766943,
statsmodels,granger,granger_algo_to,ULXY,,0.0021587747543845514,
statsmodels,granger,granger_to_algo,ULXY,,0.042480688279042327,
statsmodels,granger,granger_algo_to,BLBT,,0.579165407162883,
statsmodels,granger,granger_to_algo,BLBT,,0.09449481925434204,
statsmodels,granger,granger_algo_to,BENI,,0.18892427878215196,
statsmodels,granger,granger_to_algo,BENI,,0.34102314275862167,
statsmodels,granger,granger_algo_to,ITPA,,0.4304473979836465,
statsmodels,granger,granger_to_algo,ITPA,,0.5977286603912733,
statsmodels,granger,granger_algo_to,HTRK,,0.05052448964507769,
statsmodels,granger,granger_to_algo,HTRK,,0.737088968654057,
statsmodels,granger,granger_algo_to,NGTE,,0.1684012796968454,
statsmodels,granger,granger_to_algo,NGTE,,0.5083131784665542,
statsmodels,granger,granger_algo_to,ILVX,,0.14224738890660157,
