library,family,test,target,statistic,pvalue,note,q_bh,sig_raw,sig_bh,sig_bonf
statsmodels,autocorr,boxpierce_lag2,MTNS,0.0281317650242728,0.986032579819468,,1.0,False,False,False
scipy,sign,binomtest_updays,ITPA,0.5081632653061224,0.7518664904741041,,1.0,False,False,False
scipy,sign,binomtest_updays,HTRK,0.5030800821355236,0.9277999232261924,,1.0,False,False,False
scipy,sign,chi2_signtransition,HTRK,0.1327913086035374,0.715555290299517,,1.0,False,False,False
scipy,sign,Gtest_signtransition,HTRK,0.1327975580406093,0.7155488881607193,,1.0,False,False,False
scipy,sign,chi2_signtransition,NGTE,0.0032072820423541,0.954837649532828,,1.0,False,False,False
scipy,sign,Gtest_signtransition,NGTE,0.0032073132223217,0.9548374302424196,,1.0,False,False,False
scipy,sign,fisher_signtransition,NGTE,,0.9283147146053166,,1.0,False,False,False
scipy,sign,Gtest_signtransition,HRND,0.0020038700345207,0.9642949363678148,,1.0,False,False,False
scipy,sign,fisher_signtransition,HRND,,0.928311288300843,,1.0,False,False,False
scipy,sign,binomtest_updays,AETS,0.4909090909090909,0.7192058380367843,,1.0,False,False,False
scipy,normality,cramervonmises,ALUT,0.0466143584383491,0.8967050583799732,,1.0,False,False,False
scipy,normality,cramervonmises,ACAC,0.0749569334516039,0.7217425362003445,,1.0,False,False,False
scipy,normality,skewtest,ACAC,0.3809134727836455,0.7032674549847473,,1.0,False,False,False
statsmodels,autocorr,breusch_godfrey,MTNS,0.9713577561400142,0.9648427267160388,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag5,IHOZ,2.4270066260277003,0.7874456314155204,,1.0,False,False,False
statsmodels,autocorr,breusch_godfrey,IHOZ,2.4741863710346594,0.7803775378442508,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag1,NAYO,0.0228457673937869,0.879858839752677,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag1,NAYO,0.0227089663914289,0.8802163611519184,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag2,NAYO,0.189318031549189,0.9096830691664108,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag2,NAYO,0.1878521106733348,0.9103500752818476,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag3,NAYO,0.1908178461486382,0.979057820940262,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag3,NAYO,0.1893369570632086,0.9792920402457786,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag5,NAYO,1.2343067143507132,0.9415440661253878,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag5,NAYO,1.219836490246042,0.9429602247985276,,1.0,False,False,False
statsmodels,autocorr,breusch_godfrey,NAYO,1.3212595677100591,0.932728956006474,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag1,FWWG,0.0022531371288425,0.9621408542288862,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag1,FWWG,0.0022396452897476,0.9622542903104194,,1.0,False,False,False
scipy,normality,cramervonmises,CTGI,0.030067186827419,0.9760555887340394,,1.0,False,False,False
scipy,normality,kurtosistest,CTGI,-0.3097229899800193,0.7567716184184943,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag2,FWWG,0.502323286091289,0.7778966198169601,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag2,FWWG,0.4983172182125737,0.779456334707212,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag3,FWWG,0.6534598720524606,0.8840921149169424,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag3,FWWG,0.6479454550124563,0.8853738612018024,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag1,EELT,0.0032406885923882,0.9546033094676258,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag1,EELT,0.0032212832714757,0.9547392854648202,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag2,EELT,0.3609668137628032,0.8348665336214178,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag2,EELT,0.3580913116341429,0.836067727170439,,1.0,False,False,False
scipy,sign,chi2_signtransition,AETS,0.0690401261931082,0.7927395154752793,,1.0,False,False,False
scipy,sign,Gtest_signtransition,AETS,0.069041381825325,0.7927376737377243,,1.0,False,False,False
scipy,sign,fisher_signtransition,AETS,,0.7871653591290164,,1.0,False,False,False
scipy,sign,binomtest_updays,ULXY,0.4909819639278557,0.7202857848916937,,1.0,False,False,False
scipy,sign,chi2_signtransition,ULXY,0.1244824946491903,0.7242228128379217,,1.0,False,False,False
scipy,sign,Gtest_signtransition,ULXY,0.1244870143631602,0.7242180107355669,,1.0,False,False,False
scipy,sign,fisher_signtransition,ULXY,,0.7199527686174276,,1.0,False,False,False
scipy,sign,binomtest_updays,BENI,0.5010224948875256,1.0,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,ULXY,0.0185122049063126,0.9944082714804192,,1.0,False,False,False
scipy,dist_fit,ks_hypsecant,ULXY,0.0285575663594085,0.7994081599829508,,1.0,False,False,False
scipy,dist_fit,ks_genhyperbolic,ULXY,0.0183170083536903,0.9951216732908356,,1.0,False,False,False
scipy,dist_fit,ks_t,BLBT,0.0310745869585191,0.7088215665231288,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,BLBT,0.0298456359660868,0.7539909950542162,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,BLBT,0.0309623180700959,0.7129988882683075,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,BLBT,0.0273342083092404,0.8397891424351837,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag20,AETS,15.782985140099036,0.7299929317062336,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag1,HRND,0.0002211057487476,0.9881361929521384,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag1,HRND,0.0002197817622282,0.9881717640565522,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag5,HRND,2.990187990404241,0.7014986507017577,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag5,HRND,2.962050943596179,0.705836598366332,,1.0,False,False,False
scipy,dist_fit,ks_genhyperbolic,BLBT,0.0300282085162011,0.7473718626381367,,1.0,False,False,False
scipy,dist_fit,ks_t,BENI,0.0265438444872246,0.8640235931993671,,1.0,False,False,False
scipy,dist_fit,ks_logistic,BENI,0.0277792675877954,0.8254677247577021,,1.0,False,False,False
scipy,sign,Gtest_signtransition,IHOZ,0.0005849790089879,0.980703974599322,,1.0,False,False,False
scipy,sign,fisher_signtransition,IHOZ,,0.9285420811378696,,1.0,False,False,False
scipy,sign,chi2_signtransition,NAYO,0.0,1.0,,1.0,False,False,False
scipy,sign,Gtest_signtransition,NAYO,0.0,1.0,,1.0,False,False,False
scipy,sign,fisher_signtransition,NAYO,,1.0,,1.0,False,False,False
scipy,sign,binomtest_updays,HRND,0.4979757085020243,0.964119639116284,,1.0,False,False,False
scipy,sign,chi2_signtransition,HRND,0.0020038687433041,0.9642949478636178,,1.0,False,False,False
scipy,normality,kurtosistest,RRES,-0.3964357974132252,0.6917835622120608,,1.0,False,False,False
scipy,normality,kstest_norm,CTGI,0.0210035729238005,0.9770869768750304,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag10,HRND,5.7793099540817545,0.8334512585279253,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag10,HRND,5.689435380951129,0.8406458145065558,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag2,AETS,0.6297681508435162,0.7298734796403383,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag2,AETS,0.625913503174634,0.7312815386507592,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag3,AETS,0.8749534577899067,0.8314675184887723,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag3,AETS,0.8686518509698631,0.8329854789234141,,1.0,False,False,False
scipy,sign,binomtest_updays,ACIX,0.5010183299389002,1.0,,1.0,False,False,False
scipy,sign,binomtest_updays,MTNS,0.4898373983739837,0.6849676554621439,,1.0,False,False,False
scipy,sign,chi2_signtransition,MTNS,0.0159622078077729,0.8994615032287888,,1.0,False,False,False
scipy,sign,Gtest_signtransition,MTNS,0.0159622447315925,0.8994613875632987,,1.0,False,False,False
scipy,sign,fisher_signtransition,MTNS,,0.8569185392344234,,1.0,False,False,False
scipy,sign,chi2_signtransition,IHOZ,0.0005849813805831,0.980703935492456,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,BENI,0.027566395582017,0.8323743300846276,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,BENI,0.026224367508845,0.8733420037203439,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,BENI,0.0264974000043031,0.8653961385202329,,1.0,False,False,False
scipy,dist_fit,ks_genhyperbolic,BENI,0.0257935524514894,0.885436467938004,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,ITPA,0.0279936550738033,0.8184118154801754,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,ITPA,0.0274788733080849,0.8351841422728266,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,ITPA,0.0241163299064124,0.926833538083382,,1.0,False,False,False
scipy,normality,cramervonmises,MDGI,0.0758204213024259,0.7165935290777541,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag20,AETS,15.404370113389128,0.7528208963020997,,1.0,False,False,False
scipy,normality,skewtest,AGVF,-0.1860044944404765,0.8524412367833243,,1.0,False,False,False
scipy,normality,shapiro,RRES,0.9981470909056676,0.8729777281330043,,1.0,False,False,False
scipy,normality,cramervonmises,RRES,0.0473089431677046,0.8926208248778135,,1.0,False,False,False
scipy,dist_fit,ks_t,HTRK,0.0160742340465355,0.9993092369600478,,1.0,False,False,False
scipy,dist_fit,ks_logistic,HTRK,0.0267972750312932,0.8564302228194454,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,HTRK,0.0170064937524176,0.9982854034922378,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,HTRK,0.0171296634233779,0.998088151172327,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,HTRK,0.0174393225408379,0.9975120601611774,,1.0,False,False,False
scipy,dist_fit,ks_genhyperbolic,HTRK,0.0164531573431327,0.9989811700509604,,1.0,False,False,False
scipy,dist_fit,ks_t,NGTE,0.0311110841424338,0.7074618791185263,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,NGTE,0.030975103141051,0.7125235882530623,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,NGTE,0.0304122219845026,0.7333345406186962,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,NGTE,0.023211758887627,0.9450735846002702,,1.0,False,False,False
scipy,dist_fit,ks_genhyperbolic,NGTE,0.0306685080437453,0.7238899414075475,,1.0,False,False,False
scipy,sign,binomtest_updays,CTGI,0.5090180360721442,0.7202857848916937,,1.0,False,False,False
scipy,sign,chi2_signtransition,CTGI,0.0762623040574353,0.7824280172562947,,1.0,False,False,False
scipy,sign,Gtest_signtransition,CTGI,0.0762646618733993,0.7824247385595695,,1.0,False,False,False
scipy,sign,fisher_signtransition,CTGI,,0.720838806008447,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag3,ITPA,1.4801817261853554,0.6868518730320134,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag3,ITPA,1.47032499067403,0.6891360456456186,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag10,BLBT,7.0456288071724,0.721130408183244,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag10,BLBT,6.972298041716858,0.7280575753261839,,1.0,False,False,False
scipy,sign,binomtest_updays,MMBT,0.4979919678714859,0.9642638822110738,,1.0,False,False,False
scipy,sign,binomtest_updays,MDGI,0.4979919678714859,0.9642638822110738,,1.0,False,False,False
scipy,dist_fit,ks_t,FCSG,0.029956940980036,0.7499601288407797,,1.0,False,False,False
scipy,dist_fit,ks_logistic,FCSG,0.0310983929322562,0.7079347761143835,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,FCSG,0.0253852838345031,0.8963718115444569,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,FCSG,0.0252938085908512,0.8987490742210962,,1.0,False,False,False
scipy,normality,jarque_bera,NWIG,0.2819599743061985,0.8685066928152201,,1.0,False,False,False
scipy,normality,kstest_norm,NWIG,0.0218910809964002,0.9663198667093098,,1.0,False,False,False
scipy,normality,cramervonmises,NWIG,0.0415128864277308,0.9253788565928794,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag3,BENI,1.489726387255557,0.6846434967231467,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag5,BENI,1.6062040779564737,0.9004980705203955,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag5,BENI,1.5939118297921735,0.9019846031668493,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag20,BENI,16.404991421182622,0.6912028145179538,,1.0,False,False,False
statsmodels,autocorr,breusch_godfrey,BENI,1.7298334104952706,0.8851200286309517,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag5,HTRK,2.7449805013754336,0.7392307403332353,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag5,HTRK,2.7234727673982246,0.7425261074367383,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag10,HTRK,5.910355164923045,0.8227377148519648,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag10,HTRK,5.831984927446791,0.8291760111300684,,1.0,False,False,False
scipy,normality,kurtosistest,RTTH,0.230035531492748,0.8180641598275884,,1.0,False,False,False
scipy,normality,normaltest_K2,SPLZ,0.3990333484013127,0.8191265624183882,,1.0,False,False,False
scipy,normality,jarque_bera,SPLZ,0.3851338652265972,0.8248391077189023,,1.0,False,False,False
scipy,normality,kstest_norm,SPLZ,0.0269892925781819,0.8505631493126873,,1.0,False,False,False
scipy,normality,cramervonmises,SPLZ,0.0529620943473494,0.8583143472520796,,1.0,False,False,False
scipy,normality,kurtosistest,SPLZ,0.0900460433006299,0.9282506261517094,,1.0,False,False,False
scipy,normality,shapiro,NWIG,0.9979642491381366,0.8197415137637991,,1.0,False,False,False
scipy,normality,normaltest_K2,NWIG,0.4019281524093719,0.8179418146004075,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,FCSG,0.0308440234606235,0.717391377361134,,1.0,False,False,False
scipy,sign,binomtest_updays,DIHO,0.4938271604938271,0.8206044574402508,,1.0,False,False,False
scipy,sign,binomtest_updays,RTTH,0.4929577464788732,0.7878567368076885,,1.0,False,False,False
scipy,dist_fit,ks_genhyperbolic,FCSG,0.0260748596930824,0.8776019057514217,,1.0,False,False,False
scipy,dist_fit,ks_t,FARS,0.0199753855053118,0.9863190635721368,,1.0,False,False,False
scipy,dist_fit,ks_logistic,FARS,0.026207143365306,0.8738361011580327,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,FARS,0.0228695863496933,0.9511921644496432,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,FARS,0.0218798619428824,0.966473187275502,,1.0,False,False,False
statsmodels,autocorr,breusch_godfrey,HTRK,2.81773792809435,0.728060336898936,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag3,NGTE,1.46237773126171,0.6909803478669181,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag3,NGTE,1.4527223322620364,0.6932241714244018,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag5,NGTE,2.780508767864488,0.7337801050462445,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag5,NGTE,2.752880715218761,0.7380194439943388,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag10,NGTE,5.218408116788095,0.876118614001587,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag10,NGTE,5.142177268445921,0.8814801913601882,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,FARS,0.0181255207352128,0.9957519723482908,,1.0,False,False,False
scipy,dist_fit,ks_genhyperbolic,FARS,0.0218778922405957,0.9665000589882348,,1.0,False,False,False
scipy,dist_fit,ks_t,MHRM,0.0193692916111042,0.990311943911766,,1.0,False,False,False
scipy,dist_fit,ks_logistic,MHRM,0.0233356902358482,0.9427512002167512,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,MHRM,0.022024848124032,0.9644570507011464,,1.0,False,False,False
scipy,sign,Gtest_signtransition,SMAH,1.295525205802575e-07,0.9997128141845428,,1.0,False,False,False
scipy,sign,fisher_signtransition,SMAH,,0.928881113591389,,1.0,False,False,False
scipy,sign,chi2_signtransition,NPCK,0.0460071733733019,0.8301627590533285,,1.0,False,False,False
scipy,sign,Gtest_signtransition,NPCK,0.0460063336425151,0.830164285385675,,1.0,False,False,False
scipy,sign,fisher_signtransition,NPCK,,0.7853272615348865,,1.0,False,False,False
scipy,sign,binomtest_updays,HETT,0.5020161290322581,0.96419197855355,,1.0,False,False,False
scipy,sign,chi2_signtransition,HETT,0.0019475510320922,0.9647999293991516,,1.0,False,False,False
scipy,normality,shapiro,RTTH,0.997604086664634,0.6994538267729857,,1.0,False,False,False
scipy,normality,kstest_norm,RTTH,0.0210774877880355,0.976293273802754,,1.0,False,False,False
scipy,normality,cramervonmises,RTTH,0.0244714750350071,0.990708999900864,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag20,ILVX,15.524754203414114,0.7456355178128689,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag20,ILVX,15.171935060040695,0.7664863358521591,,1.0,False,False,False
scipy,sign,Gtest_signtransition,HETT,0.00194755212038,0.9647999195706704,,1.0,False,False,False
scipy,sign,fisher_signtransition,HETT,,0.9284561327438856,,1.0,False,False,False
scipy,sign,binomtest_updays,SMAH,0.501002004008016,1.0,,1.0,False,False,False
scipy,sign,chi2_signtransition,SMAH,1.2955254942779738e-07,0.9997128141525689,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,MHRM,0.0193641863949682,0.9903414587163326,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,MHRM,0.0198541644407488,0.9871979113683638,,1.0,False,False,False
scipy,dist_fit,ks_hypsecant,MHRM,0.0295559545911651,0.7644117974011791,,1.0,False,False,False
scipy,dist_fit,ks_t,EAFC,0.0237601931964251,0.9343698342539232,,1.0,False,False,False
scipy,dist_fit,ks_skewnorm,EAFC,0.0237798139533478,0.933966557877376,,1.0,False,False,False
scipy,dist_fit,ks_johnsonsu,EAFC,0.0239203770161038,0.9310367132579512,,1.0,False,False,False
scipy,dist_fit,ks_gennorm,EAFC,0.02675015930852,0.8578550258606666,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag3,FCSG,0.9096327980881264,0.82310259279299,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag3,FCSG,0.9040319254238968,0.82445470514745,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag5,FCSG,1.8628406468794017,0.8677794612455212,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag5,FCSG,1.8452970463593523,0.8701101726043158,,1.0,False,False,False
statsmodels,autocorr,breusch_godfrey,FCSG,1.838244255323228,0.8710435718066539,,1.0,False,False,False
scipy,normality,kstest_norm,ANSO,0.0269679791240577,0.8512191020858919,,1.0,False,False,False
scipy,normality,cramervonmises,ANSO,0.0546346441327487,0.8479110364989269,,1.0,False,False,False
scipy,normality,kstest_norm,DIHO,0.0291330868277447,0.7794225354385375,,1.0,False,False,False
scipy,normality,cramervonmises,DIHO,0.0631324371656749,0.7944960119395406,,1.0,False,False,False
scipy,normality,kurtosistest,EORC,-0.2277806662514959,0.8198167577232309,,1.0,False,False,False
scipy,normality,shapiro,CUBO,0.9980535456432612,0.8466558745303989,,1.0,False,False,False
statsmodels,autocorr,ljungbox_lag5,MHRM,2.5006903992801486,0.7763910920278208,,1.0,False,False,False
statsmodels,autocorr,boxpierce_lag5,MHRM,2.479871306661785,0.7795233943403942,,1.0,False,False,False
scipy,normality,normaltest_K2,CUBO,0.5195796603096682,0.7712136546263627,,1.0,False,False,False
scipy,normality,jarque_bera,CUBO,0.4335537627248059,0.8051095842200863,,1.0,False,False,False
scipy,normality,kstest_norm,CUBO,0.0218451304751112,0.9669449811319556,,1.0,False,False,False
scipy,normality,cramervonmises,CUBO,0.0221744687155806,0.9945198138244856,,1.0,False,False,False
scipy,normality,kurtosistest,CUBO,0.3151747035453204,0.7526290111531257,,1.0,False,False,False
scipy,normality,kurtosistest,HRET,-0.1393005025314963,0.8892126927909327,,1.0,False,False,False
scipy,sign,chi2_signtransition,SRNA,0.0156632770363767,0.9004024136937484,,1.0,False,False,False
scipy,sign,Gtest_signtransition,SRNA,0.0156649790492249,0.9003970307682916,,1.0,False,False,False
scipy,sign,fisher_signtransition,SRNA,,0.8560744400079255,,1.0,False,False,False
scipy,sign,binomtest_updays,ELLT,0.5070140280561122,0.7882720378191246,,1.0,False,False,False
scipy,sign,chi2_signtransition,ELLT,0.0342438329407925,0.8531891181189132,,1.0,False,False,False
scipy,sign,Gtest_signtransition,ELLT,0.0342443239510847,0.8531880775474474,,1.0,False,False,False
scipy,sign,fisher_signtransition,ELLT,,0.7887380374065234,,1.0,False,False,False
scipy,sign,binomtest_updays,AMRP,0.4979757085020243,0.964119639116284,,1.0,False,False,False
scipy,sign,chi2_signtransition,AMRP,0.018231050078061,0.8925941592531128,,1.0,False,False,False
scipy,sign,Gtest_signtransition,AMRP,0.0182311618386625,0.8925938320379243,,1.0,False,False,False
scipy,sign,fisher_signtransition,AMRP,,0.857200711373455,,1.0,False,False,False
scipy,regime_2samp,epps_singleton,EAFC,1.6565447894206138,0.7985953393816043,,1.0,False,False,False
scipy,regime_2samp,levene_var,EAFC,0.0045326710796884,0.946349958686022,,1.0,False,False,False
scipy,regime_2samp,bartlett_var,EAFC,0.0006118604075945,0.9802656897690144,,1.0,False,False,False
scipy,normality,kstest_norm,MSDP,0.0296847462288929,0.7597916515918233,,1.0,False,False,False
scipy,normality,cramervonmises,MSDP,0.0514730350962654,0.8674996440082801,,1.0,False,False,False
scipy,normality,shapiro,EORC,0.9984567671288638,0.9429636654475968,,1.0,False,False,False
scipy,normality,normaltest_K2,EORC,0.2528265234105473,0.8812505844014706,,1.0,False,False,False
scipy,normality,jarque_bera,EORC,0.3283839867821871,0.8485790846631973,,1.0,False,False,False
scipy,normality,kstest_norm,EORC,0.0207886068533391,0.9792926988921974,,1.0,False,False,False
scipy,normality,cramervonmises,EORC,0.0215766514873713,0.995311055502003,,1.0,False,False,False
scipy,regime_2samp,fligner_var,EAFC,0.0001015746874212,0.9919587149651076,,1.0,False,False,False
scipy,regime_2samp,mood_scale,EAFC,-0.1911529631236066,0.8484057540095982,,1.0,False,False,False
scipy,regime_2samp,ansari_scale,EAFC,31246.0,0.9419629373953026,,1.0,False,False,False
scipy,sign,binomtest_updays,ALGO,0.4899193548387097,0.686172331416121,,1.0,False,False,False
scipy,sign,chi2_signtransition,ALGO,0.0,1.0,,1.0,False,False,False
scipy,sign,Gtest_signtransition,ALGO,0.0,1.0,,1.0,False,False,False
scipy,sign,fisher_signtransition,ALGO,,1.0,,1.0,False,False,False
scipy,regime_2samp,levene_var,ALGO,0.157881113474382,0.6912854500381442,,1.0,False,False,False
scipy,regime_2samp,fligner_var,ALGO,0.1569676489234526,0.6919638132881416,,1.0,False,False,False
scipy,regime_2samp,mood_scale,ALGO,-0.3394944148293233,0.73423730384874,,1.0,False,False,False
scipy,regime_2samp,ansari_scale,ALGO,31042.0,0.8567354972322334,,1.0,False,False,False
scipy,normality,shapiro,NPCK,0.9975808897999328,0.6913465184642678,,1.0,False,False,False
scipy,normality,kstest_norm,NPCK,0.0295296087567379,0.7653542506807177,,1.0,False,False,False
scipy,normality,cramervonmises,NPCK,0.0400182699975067,0.9332305769848832,,1.0,False,False,False
scipy,normality,skewtest,NPCK,-0.3384725428821271,0.7350071149610029,,1.0,False,False,False
statsmodels,granger,granger_to_algo,AMRP,,0.7389418425407894,,1.0,False,False,False
statsmodels,autocorr,breusch_godfrey,MHRM,2.781075812233101,0.7336930453185792,,1.0,False,False,False
scipy,regime_2samp,ks_2samp,MHRM,0.0445140562248996,0.9527375150105646,,1.0,False,False,False
scipy,regime_2samp,cramervonmises_2s,MHRM,0.0410396214114996,0.9301417480389472,,1.0,False,False,False
scipy,regime_2samp,mannwhitneyu,EAFC,31579.0,0.7782597902562718,,1.0,False,False,False
scipy,regime_2samp,ranksums,EAFC,0.28189787093654,0.7780218221084734,,1.0,False,False,False
scipy,regime_2samp,kruskal,EAFC,0.0794664863865251,0.7780217177256241,,1.0,False,False,False
scipy,regime_2samp,brunnermunzel,EAFC,-0.281499834218727,0.7784442349662465,,1.0,False,False,False
scipy,regime_2samp,ks_2samp,EAFC,0.0435180722891566,0.9581071914439244,,1.0,False,False,False
scipy,regime_2samp,cramervonmises_2s,EAFC,0.0311733507174949,0.9738041342363613,,1.0,False,False,False
scipy,normality,jarque_bera,HUXZ,0.0632415935473128,0.9688739125419036,,1.0,False,False,False
scipy,normality,kstest_norm,HUXZ,0.0218800230492032,0.9664709887653188,,1.0,False,False,False
scipy,normality,cramervonmises,HUXZ,0.0255065933204926,0.988576257938046,,1.0,False,False,False
scipy,normality,skewtest,HUXZ,-0.2357188231856821,0.8136508626344885,,1.0,False,False,False
scipy,normality,kurtosistest,HUXZ,0.0598024265902895,0.9523129928985208,,1.0,False,False,False
scipy,normality,kstest_norm,DUCT,0.0239918094526275,0.9295204668810322,,1.0,False,False,False
statsmodels,granger,granger_to_algo,NPCK,,0.719525796244966,,1.0,False,False,False
scipy,normality,cramervonmises,DUCT,0.033008410349794,0.9654012003114952,,1.0,False,False,False
scipy,regime_2samp,ttest_ind,MHRM,0.2187207524912616,0.8269573678189281,,1.0,False,False,False
scipy,regime_2samp,welch_t,MHRM,0.2186805970151482,0.8269894503204512,,1.0,False,False,False
scipy,regime_2samp,mannwhitneyu,MHRM,31109.0,0.9923210537572976,,1.0,False,False,False
scipy,regime_2samp,ranksums,MHRM,-0.009934726729041,0.992073365318866,,1.0,False,False,False
scipy,regime_2samp,kruskal,MHRM,9.869908142163376e-05,0.9920733538250536,,1.0,False,False,False
scipy,regime_2samp,brunnermunzel,MHRM,0.0099143138223631,0.9920936537557082,,1.0,False,False,False
scipy,regime_2samp,epps_singleton,AENO,1.4911892943363887,0.8282010189544894,,1.0,False,False,False
scipy,regime_2samp,levene_var,AENO,0.0366502049673727,0.8482571634111122,,1.0,False,False,False
scipy,regime_2samp,bartlett_var,AENO,0.0006232741824799,0.9800825141115626,,1.0,False,False,False
scipy,regime_2samp,fligner_var,AENO,0.0717180887542191,0.7888514759853539,,1.0,False,False,False
scipy,regime_2samp,ansari_scale,AENO,31394.0,0.7974921075675733,,1.0,False,False,False
statsmodels,granger,granger_to_algo,ACIX,,0.7346010181152556,,1.0,False,False,False
statsmodels,granger,granger_algo_to,RTTH,,0.7313198588442233,,1.0,False,False,False
scipy,normality,cramervonmises,HETT,0.0608789913372221,0.8086702691289159,,1.0,False,False,False
scipy,normality,skewtest,HETT,0.197643472656045,0.843324019394985,,1.0,False,False,False
scipy,normality,shapiro,HUXZ,0.9982865771079142,0.9080260951053448,,1.0,False,False,False
scipy,normality,normaltest_K2,HUXZ,0.0591396938301298,0.9708630634829822,,1.0,False,False,False
scipy,regime_2samp,ks_2samp,LSST,0.0426987951807228,0.9649381395968334,,1.0,False,False,False
scipy,regime_2samp,cramervonmises_2s,LSST,0.0358525162775293,0.9553148147700928,,1.0,False,False,False
scipy,regime_2samp,mannwhitneyu,FCSG,30636.0,0.7616462913149569,,1.0,False,False,False
scipy,regime_2samp,ranksums,FCSG,-0.3036300856563174,0.7614097279983356,,1.0,False,False,False
scipy,regime_2samp,kruskal,FCSG,0.0921912289156807,0.7614097279983129,,1.0,False,False,False
scipy,regime_2samp,brunnermunzel,FCSG,0.3030183269034495,0.7620029579669718,,1.0,False,False,False
