a,b,coint_p,hedge_beta,half_life_d,spread_adf_p,ret_corr,z_now,q_bh,sig_bh,sig_bonf
ALUT,ACIX,0.5133790507650975,-0.14929821172542218,45.67984422546355,0.27466014123281857,0.2636092282867223,-0.6061761255059598,0.6807695795855018,False,False
SRNA,ACIX,0.5145625786110377,0.007608268218176295,48.913561832072354,0.2755833741952294,0.2527218053023615,-0.19286169371387765,0.6807695795855018,False,False
SPLZ,AGVF,0.5146119016110594,1.0309261803338385,32.83529422076837,0.2759092234364149,0.25888760423182183,1.2652984899834825,0.6807695795855018,False,False
MDGI,IHOZ,0.5148241301206778,0.4207464913913588,59.10355785950281,0.1985232608124748,0.1683038287261098,-1.0658800007010107,0.6807695795855018,False,False
MMBT,BLBT,0.5156273173097472,-4.410276130775021,35.38740936503451,0.27649724941512677,0.19964441741899858,-0.47823871623930253,0.6807695795855018,False,False
HETT,CCNS,0.5157830697094861,0.20856980714357792,56.22071148421797,0.276694521683569,0.1562091010385515,-1.3478230661162087,0.6807695795855018,False,False
SMAH,HRET,0.5169099534008791,0.2679098734796248,44.621354506995665,0.27772187319406805,0.16829956518994665,-0.3823854131748909,0.6815513863351819,False,False
ALGO,SRTX,0.5184400700121612,0.10370473919293435,41.52765887955195,0.27900921432460557,0.4849511766903371,-0.7294502013837313,0.6824751944237725,False,False
SPLZ,IHOZ,0.5186811477620671,0.7152734313334097,39.07878230864406,0.2794754743137973,0.21484618202235678,1.2908481916923635,0.6824751944237725,False,False
AMRP,HUXZ,0.5200726857073064,0.12224891055291508,49.94521254433229,0.28015828484477373,0.22092831308925617,1.311366734663375,0.6836006951307377,False,False
HETT,NPCK,0.5220185962740326,0.24584059034386693,56.09206077717819,0.28187536833457894,0.2598160160260531,-1.3912026147557228,0.6854307002403711,False,False
AMRP,EORC,0.5225401103008946,-0.07260041770297632,48.8206670753116,0.2811686395160508,0.2178077823910436,-0.0596096513331177,0.6854307002403711,False,False
MDGI,RRES,0.5248024885174428,-0.262393882206183,58.01492929271272,0.22720055623192925,0.21719566658736342,-1.0765261040442344,0.6876908251384785,False,False
NPCK,ANSO,0.5260650664770294,-2.3578598043082484,33.691621222635945,0.28560466038929666,0.16083881308943423,-1.2701077524485038,0.6886375356860498,False,False
HETT,GARI,0.5284051991510883,0.29120872515708424,57.76032615055692,0.287254075711278,0.278441459368958,-1.4153154201153484,0.6909914142745002,False,False
ANSO,SRTX,0.5289679047144342,-0.1433498058054178,35.0841727060079,0.2878707408661283,0.20987358869429362,-1.6722292062732926,0.6910185230644504,False,False
ACIX,HRND,0.5305599329902482,0.01502353177116367,49.733538081040244,0.2889508323219068,0.24824547663853333,-0.23789491104388957,0.692388858303548,False,False
DUCT,ACIX,0.531869920986978,0.0008816608055373064,49.44525986505139,0.29006073233255647,0.24614390316006565,-0.32806028656219716,0.6933887006732076,False,False
GARI,HRND,0.533023196461186,0.20140360380720754,49.97511636043255,0.29110294061053543,0.2518016057871074,-0.10584929515471665,0.6941824060143128,False,False
AMRP,NGTE,0.5347496737927648,-0.055569641564926595,47.777094298276744,0.29150262598678317,0.2525639843143288,-0.08453817364064307,0.6957202388630358,False,False
SRTX,ACIX,0.5355972600460492,-0.004479895324021184,48.508084005069485,0.29324774921965197,0.17191157754779504,-0.5430279239535024,0.6961126468488408,False,False
OTCS,AGVF,0.5363775868027374,-2.3054081719868043,46.23674183321764,0.2940783498359489,0.12966141021818434,-0.24031654091768867,0.6964169278752447,False,False
AMRP,HETT,0.5378641587396477,0.019888497609340465,51.918218473001794,0.2939750697284319,0.16266269376022924,0.33526623808066364,0.6967386114583081,False,False
AGVF,NGTE,0.5381129177048957,0.773257657113631,61.58201359190114,0.2941838658786521,0.17150427224481635,-0.43365372219446857,0.6967386114583081,False,False
SRNA,MMBT,0.5386979516973199,-0.236500756663005,51.6535381464355,0.2959478703436732,0.07145747531367937,0.25367429666119884,0.6967386114583081,False,False
HUXZ,HRND,0.5389663685803918,1.2312949188911073,48.40364131794076,0.29649616158380965,0.08529176738369301,-0.9424696699196099,0.6967386114583081,False,False
ELLT,FWWG,0.539891944666038,0.26398183281554305,81.05394500130718,0.28784816172745453,0.26469079157808906,-0.6121591616367795,0.6967386114583081,False,False
ANSO,NWIG,0.539904116173183,-0.2695547489455863,34.017124279438,0.2971511062449117,0.1712033646552732,-1.2112306259977796,0.6967386114583081,False,False
ACAC,ACIX,0.5412360422276091,-0.027831209334754838,47.94434315246085,0.2981244939306311,0.2551980402470039,-0.6254348892283252,0.6977512172297287,False,False
ELLT,MHRM,0.5452549842453212,0.3516707070483164,78.2850166720622,0.34111574557991664,0.18955968364080145,-0.5539515904066324,0.7017572872494987,False,False
ANSO,FWWG,0.5458408559971083,-0.23655889157748497,36.68691218300823,0.30310502208134155,0.13010802549956682,-2.140856492337921,0.7017572872494987,False,False
BLBT,NGTE,0.5459946893737276,0.14803658350875293,63.291661643614994,0.3021653798277117,0.2027098508866094,-1.036359716582537,0.7017572872494987,False,False
MSDP,EAFC,0.5469853293582753,0.9582920220970093,48.85295427642605,0.3034871571962415,0.39483505501979893,-1.033652586728096,0.7023225528014109,False,False
ALGO,ACIX,0.5481666229409874,0.15831185979338458,51.59364065647754,0.3043696408264319,0.49340160795329824,0.813203931569998,0.7024019246072035,False,False
HETT,IHOZ,0.548241133298731,-0.10800230946675607,47.07437580487882,0.3047434147024798,0.2594351280118351,-1.8373578681542677,0.7024019246072035,False,False
ANSO,CCNS,0.548699856399039,-0.19579508063528395,35.56015571950534,0.30554621891716915,0.09697590496582773,-2.2893211769701822,0.7024019246072035,False,False
HETT,ACAC,0.5502888563478374,0.02185069195006775,58.90846202595749,0.30624578217591114,0.31720802397303177,-1.4631673658930335,0.7037294802843457,False,False
AGVF,ACIX,0.5515826414609509,-0.018553797510782438,48.01845004274359,0.3071667637386809,0.22779035715624,-0.5665955156545728,0.7046772223073271,False,False
ELLT,ALUT,0.5532107510128985,-2.600140695032378,66.63490933801168,0.3077871573778247,0.2168185127866389,-1.441313970281188,0.7048427824227822,False,False
HETT,SPLZ,0.5540165805149376,0.00897005488656935,58.75472006785655,0.30955780781750275,0.15557896758702777,-1.4793543025326956,0.7048427824227822,False,False
ACIX,BLBT,0.5543096461112109,-0.10605982685447042,46.29239613466777,0.3096412970726158,0.31669141892849323,-0.7715711700330227,0.7048427824227822,False,False
ELLT,EAFC,0.5544798914724994,0.11530598830171435,80.61929256301423,0.3007924457574685,0.23784893282496686,-0.6083006895742851,0.7048427824227822,False,False
EORC,FCSG,0.5556919458609976,-0.08332913027034712,45.72877538993043,0.3110370876631843,0.13035370717889494,0.7499471919878382,0.7048427824227822,False,False
FARS,EAFC,0.5560014997755675,0.9831219700943234,46.07356964308542,0.3105163447184389,0.19367557490720602,1.099435408811295,0.7048427824227822,False,False
EORC,MMBT,0.5566621822799716,0.35250288555060716,53.3713138663301,0.3117463434178043,0.056710368742858994,0.6097952316609311,0.7048427824227822,False,False
MSDP,IHOZ,0.5566865285685978,1.9015813283858467,45.085505561733754,0.31185758704701216,0.14593303896607818,0.535310588959583,0.7048427824227822,False,False
ALGO,FCSG,0.5567944358100932,-0.06781597130000219,45.052665831805484,0.31205153655427226,0.41327913558811236,0.8354661581576766,0.7048427824227822,False,False
DUCT,ACAC,0.5573462398357986,0.26920643213162476,45.780532731346284,0.31237369038698176,0.24481551061666532,0.002406990642641307,0.7048427824227822,False,False
ELLT,MMBT,0.5581214612079048,1.3882576828312982,44.628090202392634,0.3132962419783776,0.08904924747989344,0.9918149340176745,0.7048427824227822,False,False
HETT,ACIX,0.5583460472525569,0.04640970381940816,51.43674072703898,0.3131268329479652,0.19274061857757593,-0.12085792938728145,0.7048427824227822,False,False
ANSO,EAFC,0.5590583322001774,-0.9790952074815515,38.50672755046109,0.31444516791942245,0.1523896261710406,-1.8841139798769844,0.7050438907569003,False,False
HETT,HUXZ,0.5604276741388802,0.010944974038162704,59.04915668782745,0.3152740485449549,0.21029028660012167,-1.4943106395853067,0.7060724155405852,False,False
ELLT,NWIG,0.563968705598053,0.11351576101540847,74.98760676853533,0.3176403197748044,0.16177454340143546,-0.46647586479497477,0.7089767891571719,False,False
MMBT,NGTE,0.5641494423701784,0.3486756233955843,53.99471319687184,0.31847319872611685,0.08639925670991871,0.6660502509735524,0.7089767891571719,False,False
CUBO,ALUT,0.5648635919430091,-0.04765332501753461,43.72790275688807,0.3193283383899279,0.05095333945901289,-1.0595825114880433,0.7089767891571719,False,False
EORC,RRES,0.565829611159608,-0.5684089160812847,51.82463243955689,0.3200448147940786,0.06014972213488424,0.7223066253444306,0.7089767891571719,False,False
NGTE,FCSG,0.5658739817963618,-0.047211940572866,46.16867375616287,0.3201765471118003,0.12951560513304064,0.8077199679909243,0.7089767891571719,False,False
ALGO,HETT,0.5661140842968205,-0.01012959651131111,59.265994101349996,0.3204718778944519,0.46205195539833943,-1.5610955474324952,0.7089767891571719,False,False
HETT,ANSO,0.567081414498744,0.0005836519706717211,59.61912634758179,0.3213299090804865,0.2009016954326793,-1.5386028627603328,0.7089767891571719,False,False
ELLT,CUBO,0.5671814313257375,-0.1069217567139582,71.87325983707387,0.3206015433698204,0.19693042915376416,-0.483902409303408,0.7089767891571719,False,False
SRNA,AGVF,0.5680079088635248,0.6685289709256903,52.44920905689913,0.3218559321683969,0.21857686819776467,-0.0076626991716943925,0.7093144797267328,False,False
AMRP,BLBT,0.5702820186639763,0.42715071341815614,47.27168542807308,0.3241590630900553,0.20980124064037342,1.619943706782042,0.7113256340654027,False,False
ACIX,EAFC,0.5711702588765601,-0.05091069904260729,48.93525503879037,0.324739658622882,0.27614288502088485,-0.7000491059166686,0.7113256340654027,False,False
HETT,AGVF,0.5716504900397259,-0.005298412661677157,59.93500608542683,0.3255305689784699,0.1751422851092336,-1.5606175798674378,0.7113256340654027,False,False
HETT,NGTE,0.5719129050611543,-0.017598509556198988,59.30333794003501,0.3257747593803834,0.28077350613001734,-1.605053924134482,0.7113256340654027,False,False
NGTE,MHRM,0.5724079220008652,0.11152069921496748,51.7537922653169,0.325276836346975,0.09597610139691833,-1.7006549676570126,0.7113256340654027,False,False
DUCT,SRTX,0.5738640327882252,0.07181119212560512,44.696229830344095,0.32755956037185646,0.257781500225927,0.44900646435239494,0.7124407417770079,False,False
EORC,AGVF,0.5754527844959962,1.2988071965456913,62.43084009234795,0.3272972937610197,0.15612075342214218,-0.23719093960328344,0.7136585806061783,False,False
NPCK,ACAC,0.5759668413497279,0.2190369343795709,52.84624357866706,0.3291430398464508,0.304020554600213,0.42973416628925815,0.7136585806061783,False,False
HETT,MDGI,0.5769327950225455,0.005776870924880251,60.46669587622463,0.3303654446536014,0.18579983954625112,-1.4982852518323555,0.7136585806061783,False,False
MDGI,AGVF,0.5770839189058586,0.01773614044381609,62.44235034032331,0.32983277926000454,0.2023194599088602,-1.1711333372240733,0.7136585806061783,False,False
AENO,SRTX,0.5788585430713811,0.45883756603925774,37.2531599646566,0.331509814313515,0.378676870566103,0.893705093556155,0.7151595372248167,False,False
SRNA,NGTE,0.580126333410887,0.4210478103995285,52.138420711232676,0.3328583992453266,0.27847682527928463,-0.7386099794099664,0.7160320184887522,False,False
HETT,MHRM,0.5813657051931929,-0.04403514170230796,60.698022078230586,0.3345291890675693,0.09663655388860637,-1.5909126337412602,0.7168677699432503,False,False
AENO,NPCK,0.5824776475915299,0.10544001229634331,75.46873233797831,0.332662409407804,0.2830969971325986,-0.2628868917312614,0.7175424485501821,False,False
SPLZ,GARI,0.5837226654048606,0.09441049700062479,48.74004619759857,0.33640794613825054,0.24812222975290602,0.5634944826082467,0.7175424485501821,False,False
ELLT,HETT,0.5839688409747984,-0.5455917489581433,67.22468012578616,0.33611557401335906,0.1665960942569329,-1.0728257225293498,0.7175424485501821,False,False
DUCT,ANSO,0.5841639698785012,-1.4445224157881162,40.48138574322877,0.3365689081839002,0.23602373428176987,-0.9181136862880883,0.7175424485501821,False,False
ALGO,HRND,0.5862470081177317,0.5375257128484243,43.64906112866529,0.339047917037271,0.3365035472545796,-1.3454669885948753,0.7191104712256225,False,False
HETT,EORC,0.5866044434985961,-0.06836730815386644,59.833276886198604,0.3395150448060599,0.2238095431516807,-1.7274232940350038,0.7191104712256225,False,False
AMRP,SPLZ,0.5876177732445726,0.07939786944647995,55.04964198408717,0.3401664418612512,0.1546718160822645,1.290525108514533,0.7191104712256225,False,False
OTCS,ACAC,0.5876965576604696,-0.3524808991689632,37.22125565825229,0.34006428674573386,0.12964361754438775,0.432080484551343,0.7191104712256225,False,False
HETT,HRND,0.5883969892296081,-0.08653325497635751,60.79261173311022,0.34124312304742765,0.11893696469425738,-1.7294191130076715,0.7192772399499046,False,False
SRNA,AMRP,0.5932383896389949,0.027177746072888996,54.71275101709785,0.34439018598845894,0.21669884567110675,0.5849944534012914,0.7245009068867035,False,False
HETT,SMAH,0.5953136182327132,0.08449187880391562,62.358938583069204,0.34778042032999035,0.20855560318677405,-1.5377598740236111,0.7261919458277875,False,False
HETT,HRET,0.5957621767340123,-0.2949550817423437,42.70074216613375,0.3480708791368347,0.20244314702544186,-1.7911458867832608,0.7261919458277875,False,False
HETT,FWWG,0.5976456571239579,-0.15194929750846567,60.858254064078494,0.35014196612606896,0.20280209807097424,-1.6989316147414801,0.7277919893343326,False,False
AENO,ELLT,0.5983500012449439,0.07723985916719207,79.30197619704246,0.3496315185898039,0.21158332682996323,-0.557783904258472,0.7279544385375032,False,False
DUCT,CCNS,0.5997053990148614,0.4065746947235892,45.25975012101474,0.3520108738171801,0.19387402460736913,-1.3437836806289454,0.7289078968007133,False,False
HETT,FCSG,0.6038827741360494,0.10366458309857489,62.75623312181642,0.3560641230313888,0.13888966858055812,-1.627504777657331,0.7332862257366315,False,False
IHOZ,ILVX,0.6050632631417041,-0.9045214296638165,47.876085259699785,0.35689812556410483,0.45622396863304077,-0.9020448526296052,0.7340206094249978,False,False
NWIG,SRTX,0.607089507778965,0.47822417879603396,36.35196363795686,0.35852736611190383,0.25802331487548713,0.7163650580730825,0.7346283927361259,False,False
AENO,HETT,0.6073144174620201,-0.03943934873657649,60.68810873953993,0.35956892609341234,0.23613849581220372,-1.7681365191931826,0.7346283927361259,False,False
NGTE,EAFC,0.6081498475027244,0.21731709743980035,66.59982618161236,0.3471902837842239,0.2051601206788244,-1.6107941209526542,0.7346283927361259,False,False
ALGO,DUCT,0.6085232915794329,1.109560664380167,44.39481464552253,0.36043071911760993,0.5217759714972393,-1.5665881037382674,0.7346283927361259,False,False
ELLT,ACAC,0.6087937666559944,0.12857038194906023,79.78984769242615,0.35977616156046877,0.2339265148250663,-0.5413270886064222,0.7346283927361259,False,False
EORC,CUBO,0.609068295558275,-1.2362815735223065,54.248197150990755,0.36082884401270987,0.2885837370938587,0.8025319776276114,0.7346283927361259,False,False
SRTX,HRND,0.6096033253600819,3.5921410133399903,43.98239329672873,0.36178230400355765,0.10861398802596788,-1.6834053838503942,0.7346283927361259,False,False
HETT,ILVX,0.6101737003196528,0.121769608680248,63.18897704317104,0.362199944012067,0.36204302530458493,-1.5234944100699683,0.7346283927361259,False,False
SMAH,IHOZ,0.6108788069383037,-0.5821921136653222,48.867028024750105,0.3625809209229209,0.3106389824506874,-0.8374728486124751,0.734783470609752,False,False
ALGO,MMBT,0.6123818708453553,1.1791900317921713,59.84396525688302,0.3640570840365014,0.40789994676018737,0.8746283675395804,0.7358971586501678,False,False
HETT,NWIG,0.6141171220761641,-0.04871953323088205,60.61462452824726,0.5331733308567013,0.1668818900477159,-1.8561922260873818,0.7372875053174287,False,False
ANSO,ILVX,0.618601499338975,0.8447969485460148,44.43159567928849,0.37015168393854614,0.30099430464443216,0.4893701930240337,0.7406923583476877,False,False
SRNA,CCNS,0.6190072862775515,0.07026649007634815,47.71627199530248,0.37087792949561327,0.20236653801473528,-1.2118466265262782,0.7406923583476877,False,False
OTCS,SPLZ,0.6192387810250602,-0.2054981935193957,47.339117319607645,0.37065473067890686,0.11079212266652634,0.20791626531529891,0.7406923583476877,False,False
ELLT,HUXZ,0.6192769050969686,0.08198991492099311,81.12721353466982,0.3701801752567767,0.15885271219210645,-0.586216276391277,0.7406923583476877,False,False
ANSO,ALUT,0.6205080549546103,-1.8605238316831145,49.77022378749215,0.37175326069832515,0.18368315574484903,-0.6438078159613756,0.7414693252737845,False,False
OTCS,NWIG,0.6216823077774193,-0.15475282948264796,46.271801939304396,0.37345964010830357,0.1368347603875636,0.9138021099571175,0.742176912374728,False,False
NPCK,SPLZ,0.6225536560390597,0.13811179329669032,53.353986187293735,0.3740815558670705,0.12955907521882312,0.7635377265717829,0.7425219003272228,False,False
ANSO,HRND,0.6231887847589745,-0.68574810454172,51.169987583964215,0.37424948282344916,0.07576211720150255,-0.9229985811904721,0.742584766885694,False,False
HRET,FCSG,0.6254371328154193,0.0448483219645916,50.57655469313177,0.3773027748810577,0.11477296940609512,1.0530671532219544,0.7445680152564517,False,False
MDGI,BLBT,0.6268582237100666,-0.3728248346485224,65.19155955425366,0.3780986675199993,0.22172753853955599,-1.2672040140225325,0.7455636522671034,False,False
HRET,ILVX,0.6286122545947272,0.34262862460176846,49.040715472065116,0.38009042829336714,0.2568678576327926,-0.342814903037805,0.7463262444026975,False,False
HETT,RRES,0.6286701070498016,0.059163929706343675,64.14643153190114,0.38083188107489657,0.1490013698599642,-1.6938810237830013,0.7463262444026975,False,False
SRNA,NWIG,0.6310133886679039,0.7370814192038095,51.595513686281016,0.38363854397808933,0.2086780940189079,-0.9109859072823373,0.7474666714252501,False,False
ALUT,IHOZ,0.6313245517608788,0.05235679250264159,55.17036515666187,0.383961003476765,0.16149090456091578,-1.5437662136971717,0.7474666714252501,False,False
ELLT,ILVX,0.6321199900871943,0.9590221817804269,81.80891806445126,0.3807485902939768,0.23405429826196428,-0.7084531499958688,0.7474666714252501,False,False
AENO,ALUT,0.6322222863568748,0.04452313990789984,49.10483531806109,0.3842162340943451,0.1131569959191078,-1.1699566793251608,0.7474666714252501,False,False
DUCT,HRET,0.6325619909551725,0.6205787225125083,53.987002837674396,0.384269932859003,0.26298138075155375,0.09795369880467568,0.7474666714252501,False,False
OTCS,DUCT,0.6334175222504509,-0.794507060257152,54.638329003081296,0.38542158249291425,0.2995210977906073,0.9937175068897138,0.7476360766040465,False,False
HETT,EAFC,0.633878116712921,-0.11082685578361726,64.20011973579959,0.38644448747967297,0.12318074620134428,-1.8173148450567596,0.7476360766040465,False,False
SRNA,HRET,0.6346232379760423,0.19616230566516848,42.50817686498139,0.3867225790766476,0.35162677750552734,0.7810615628087516,0.7478231316261126,False,False
AMRP,AGVF,0.6353250219838298,0.09893268279661518,43.80049559373586,0.3883070741903719,0.1725518306291965,1.2341866349874986,0.7479588208950905,False,False
MMBT,MDGI,0.63625481948191,0.5026585211806539,51.30537188660358,0.3884190950702914,0.14253448908173663,1.1216940806665887,0.7483624491138701,False,False
ELLT,IHOZ,0.6369895633539626,0.09567747723180511,82.531295616477,0.38824933098441117,0.16231948064896534,-0.6456933820644786,0.7485361228353017,False,False
SRNA,SRTX,0.6385199835893108,0.38727328910666503,57.272568247262605,0.3903712631903618,0.2738117845404072,0.0016567114760969348,0.7485565109395718,False,False
MDGI,GARI,0.6386143775646206,-1.8959602053310194,64.08015089362232,0.39023906862295016,0.2210925535325502,-1.3364093049364942,0.7485565109395718,False,False
MSDP,ANSO,0.6387682226684346,-0.3269761576815699,55.85017103248751,0.4162428879946447,0.18452637193308163,-2.4688227045330833,0.7485565109395718,False,False
HRET,AGVF,0.6398223331303381,0.08867827207887422,54.834206835990386,0.39178748697264826,0.15700893740206875,-0.09513649952346083,0.7488513185404508,False,False
RRES,NGTE,0.6409051383879709,-0.292031018068108,56.522005198357725,0.3931742407821442,0.17766389688224807,0.987565853960275,0.7488513185404508,False,False
ANSO,AGVF,0.6413328790180106,-0.2967967838220292,41.08747260356393,0.39347040714416004,0.13938315390205192,-0.838411562574994,0.7488513185404508,False,False
ELLT,ANSO,0.6414868440241932,0.6535095777719419,83.68164887316289,0.38916825650505277,0.10782372017643632,-0.8464501298358655,0.7488513185404508,False,False
HUXZ,EORC,0.6419564636585983,0.9013729969908404,69.13360472463094,0.3941997562175812,0.18871926045263893,-0.9233346637724591,0.7488513185404508,False,False
ANSO,BLBT,0.6446339604643092,-1.254566675367893,38.76477727464804,0.39736086042204594,0.1967793486920261,-1.2309362640380512,0.7512872939597753,False,False
SPLZ,MMBT,0.6471422621780853,-0.790850491384725,44.10779547736341,0.39781608823381714,0.15294497658786652,-0.3278558358151563,0.7535218121251679,False,False
ELLT,RRES,0.6493647468808268,-0.03669741203016775,82.27787845280224,0.4012762471445328,0.19903840753820448,-0.6804534803624173,0.7544067369055022,False,False
MSDP,CUBO,0.6495574968296014,-0.14134230273578552,44.8182597457348,0.40273469763543285,0.23354782043894243,-1.3172185282808468,0.7544067369055022,False,False
SMAH,MDGI,0.6496773310762678,1.3051873229055508,62.15521639593275,0.40198083577427735,0.19795149853173713,-1.248852204079485,0.7544067369055022,False,False
ANSO,MDGI,0.6503087461602097,0.6197798924040797,67.13201296668075,0.40253552057156095,0.10775546836940511,-1.2227364649047954,0.7544528219784054,False,False
CUBO,HRET,0.6518992855452852,-0.09755036877067015,46.693082081224134,0.4045560805893904,0.24667342333561362,0.0648986244686653,0.7556105355183987,False,False
AMRP,HRND,0.6532439426287288,0.17257223725250384,48.48367198192622,0.40406813432197314,0.1415638249248944,0.9880128232991335,0.7564222735642163,False,False
MMBT,EAFC,0.653786153308052,-2.6390626908504586,43.90618131094465,0.40531646679231953,0.05624361471515452,-0.524632063599511,0.7564222735642163,False,False
MDGI,ALUT,0.654812460654173,-5.638173093904986,56.85839029310196,0.40761934418392376,0.13260117968526577,-1.8621180864701594,0.7568883472436942,False,False
SPLZ,MDGI,0.6556476673350694,-0.20924198933114968,65.23184602397954,0.40452291201490187,0.23559868473758502,-1.4195675466360012,0.7568883472436942,False,False
ELLT,SRTX,0.655969900944535,0.008142760506129878,83.9448765479821,0.40835007174370047,0.16976512004828662,-0.6655564243765407,0.7568883472436942,False,False
HRET,SRTX,0.657259179418562,0.030997767204101648,57.47030742673964,0.41029996540180524,0.197891571294261,0.015236766401762214,0.7576902836877637,False,False
NWIG,ACAC,0.6607022203388011,1.745107880356459,44.35532883020963,0.41405058526678346,0.2451603402905635,0.13998997274832287,0.760971391989134,False,False
ALGO,NWIG,0.6635334300043862,0.1493963451111836,48.92557526415465,0.41746134062655144,0.3813831884655358,-1.6077291305537775,0.7632220563424714,False,False
OTCS,CUBO,0.6648312104077126,0.1841382985045526,58.702246356468564,0.41858863185327494,0.2076376112883172,0.6914248719799218,0.7632220563424714,False,False
MDGI,CCNS,0.664986296479015,-1.793079406969814,66.38652007095843,0.41848547887398807,0.08750407816358004,-1.4828493310019837,0.7632220563424714,False,False
HRET,ANSO,0.6650507487031261,0.2377109955645067,51.50204019429083,0.41874722717251733,0.14553386769728904,-0.4719286521980975,0.7632220563424714,False,False
SRNA,HRND,0.6662671067087538,2.2215923151457986,62.39455141393213,0.4202127683325121,0.1100922793638419,-0.6033185221060811,0.7634630756691608,False,False
EORC,IHOZ,0.666458355466491,0.9075168375743556,61.572700839560596,0.42030615559020323,0.23043858162411254,0.17466050361364915,0.7634630756691608,False,False
HUXZ,ANSO,0.6682509316679602,-0.3909623213746963,47.566387689410476,0.42230553346436134,0.18984653363411003,-1.051352603570041,0.7648293876810137,False,False
ELLT,AGVF,0.6696609700627789,-0.005428577000916913,84.72839115858754,0.4233546572409983,0.2532606498784977,-0.7253918130228572,0.7657558177847921,False,False
MDGI,FCSG,0.6705087314766163,1.3235603583140354,70.21607971396323,0.4245436713709834,0.1827874488612609,-1.381810962608917,0.7660382012837686,False,False
NWIG,ALUT,0.6725404830118977,0.03549922829320569,53.43679688797559,0.42746730758379325,0.12167042491670634,-1.2319161660214113,0.7675669969110315,False,False
ALGO,CCNS,0.6730509039580652,0.1814492211366004,55.48186167690227,0.4280858755208586,0.3282411397355238,-1.183945420221138,0.7675669969110315,False,False
CCNS,HRND,0.6747582023944914,0.14498871057207224,53.46653282813772,0.4301254354181246,0.039402435617951745,-1.3847071950988714,0.768826370020533,False,False
ANSO,ACAC,0.6764277023918723,-0.42964971965571375,49.23392575295828,0.43144193233345884,0.29479428531921803,-0.9569241434368907,0.7700404647764618,False,False
HRET,ACAC,0.6772054751590262,0.22763859835363526,50.944164271747894,0.4324043366804257,0.13631356207140002,0.29101277184044827,0.7702381630934508,False,False
ELLT,GARI,0.6801733427705461,-1.7689320509958901,79.32038867716112,0.4351356549233997,0.2998716452378024,-1.0730682205250501,0.7729242531483478,False,False
ALGO,ALUT,0.6848432719260571,0.08707542733706874,65.84778576581613,0.5152119357034184,0.3363313311931056,-1.1955452284062407,0.7765772605486846,False,False
NPCK,NWIG,0.6852982117058695,0.09048710708991224,83.40439215083518,0.44116121125097474,0.24774248233572008,-0.36004263901697614,0.7765772605486846,False,False
ELLT,FCSG,0.685689595140623,0.09358034545024307,54.15687149051827,0.44241947431492257,0.23902657929743792,1.2996365378759074,0.7765772605486846,False,False
ELLT,SMAH,0.6858243101002501,0.7010967514332034,68.69887191080466,0.441949383154139,0.13377357411209978,-0.7707796101141985,0.7765772605486846,False,False
SPLZ,FARS,0.6881060711510028,0.3827320216102209,41.283451688061916,0.4400090611330568,0.23327128663495422,1.1506790580722397,0.7779549065334925,False,False
HRET,HRND,0.6890819326455304,0.2904809479539422,52.158045761962164,0.4458949594800951,0.08029051452930988,0.11819401961338472,0.7779549065334925,False,False
AMRP,MHRM,0.6895901657978739,0.5922947026448848,48.29467891903509,0.4510373347953224,0.0840396160038105,1.790638928295588,0.7779549065334925,False,False
ANSO,SPLZ,0.6902696058379614,-0.2571909363610335,54.43743768287913,0.44729461912834206,0.2491069960884335,-1.046386374301581,0.7779549065334925,False,False
ELLT,FARS,0.6910341604065718,-0.3143090396186947,87.75075313354432,0.44887795922659274,0.16679433000547741,-1.6333637487591495,0.7779549065334925,False,False
NPCK,MDGI,0.6910510282291736,-2.4203126488918127,67.27537154999241,0.4480063293298861,0.2181200034350462,-1.4717099169137329,0.7779549065334925,False,False
IHOZ,NGTE,0.6913120855705467,0.47853215238748703,64.8943945286137,0.4484709948294802,0.2452595261795635,-0.07436754215603417,0.7779549065334925,False,False
ACAC,HRND,0.6928619065303504,0.4352447648128299,60.81446177034668,0.4503046271929074,0.07039541755829073,-0.6289229915496313,0.7788492754363344,False,False
HETT,CUBO,0.6933285706825408,0.09553969033776577,78.52221783884447,0.45242034448450896,0.321524660841309,-2.1918987471246454,0.7788492754363344,False,False
ALGO,IHOZ,0.6946271435566542,1.5207570202397243,62.698913709511444,0.45237224710465973,0.4839689769659324,0.6132340092350942,0.7796211338333927,False,False
ANSO,MHRM,0.698621853936248,-1.9610177490782021,40.63797873414152,0.45812917444780676,0.18477388086401458,-1.7661750294537775,0.7829596686118172,False,False
SRNA,ALUT,0.6990967024979516,0.0328115008477556,57.15980314099611,0.45799990801526264,0.09695548434827088,-1.203233038309318,0.7829596686118172,False,False
OTCS,HRND,0.6994439706265567,-0.3715955357161236,69.23695872806528,0.4582564998221788,0.04808972267315666,0.9071157224461579,0.7829596686118172,False,False
HRET,GARI,0.700492726266716,-0.4161631108665567,54.71855596753863,0.4593481918672436,0.15762127925724262,-0.5671591215294008,0.7830256527131532,False,False
MDGI,ILVX,0.7010778703415258,1.7237483051275793,64.35142605028841,0.45693823314959864,0.20318063843758782,-1.1963680266389298,0.7830256527131532,False,False
SMAH,ALUT,0.701969529750497,-2.522101326386054,63.825652048222736,0.4610291370842894,0.1192234244286048,-1.0090679338407291,0.7830256527131532,False,False
